report_month,vp,loan_number,fund_date,state,product_bucket_group,purpose,loan_amount,revenue_total_loan_level,expense_total_loan_level,los_revenue_amt,gl_fee_income_amt,gl_gos_amt,gl_oi_amt,gl_exception_amt,los_exception_amt,llr_amt,corporate_allocation_amt,source_row_count_under_loan_key
2025-01-01,Daniel Johnson,7334822543,2025-01-09,FL,Conventional,Purchase,806500,627.5847,-64.4879,304.2,13.4846,53.5001,250,3.2,3.2,-3,-61.4879,2
2025-01-01,Mark King,7862667597,2025-01-09,FL,Conventional,Purchase,385000,383.7668,-131.8052,153.1,28.6668,165,77,-20,-20,-3,-128.8052,6
2025-01-01,Jessica Ramirez,1253117252,2025-01-09,PA,Conventional,Purchase,216000,615.1968,-232.5833,202.6,56.7968,323,72,-19.6,-19.6,-3,-229.5833,7
2025-01-01,Michelle Robinson,194418301,2025-01-09,MA,Conventional,Purchase,750500,353.2986,-69.0759,169.1,15.4987,142.5001,52,-12.9001,-12.9001,-3,-66.0759,3
2025-01-01,David Garcia,9298018155,2025-01-09,UT,Conventional,Purchase,22500,-853.7689,-3,0,-102.6667,,,,-751.1022,-3,,3
2025-01-01,Thomas Gonzalez,9200483518,2025-01-09,MA,Conventional,NoCash-Out Refinance,157000,414.0134,-336.4395,79.6,94.4134,163,77,,0,-3,-333.4395,1
2025-01-01,Elizabeth Walker,1780918367,2025-01-09,HI,Conventional,Purchase,600000,389.0878,-90.25,184.4,22.0878,115,66,0.8,0.8,-3,-87.25,4
2025-01-01,Jennifer Thomas,1240968205,2025-01-09,IL,Conventional,Purchase,188180,643.8886,-281.1909,282.1,76.7887,194.4,83.9999,3.3,3.3,-2.9998,-278.1911,2
2025-01-01,Jennifer Thomas,3409225791,2025-01-09,CA,Jumbo,Purchase,1360000,271.1041,-41.4926,130.1,6.1041,43,80.9,5.5,5.5,-3,-38.4926,4
2025-01-01,Sarah Rodriguez,3310957442,2025-01-09,SC,Jumbo,Purchase,220000,505.8795,-240.9545,160.1,28.2795,81.1,236.4,,0,-3,-237.9545,3
2025-01-01,Donna Lopez,7739155235,2025-01-09,CA,Government,Purchase,392755,459.2441,-136.2893,100,34.4441,145.0001,174.9999,2.4,2.4,-3.0001,-133.2892,4
2025-01-01,Patricia Davis,8746660752,2025-01-09,MA,Conventional,Purchase,30000,-631.0633,-3,0,-84.3633,,,,-546.7,-3,,4
2025-01-01,Charles Scott,6931614012,2025-01-09,IL,Conventional,Purchase,143560,615.4514,-367.656,238.6,95.2515,165.5997,120,-1.9999,-1.9999,-3.0001,-364.6559,7
2025-01-01,Paul Johnson,7117467222,2025-01-09,OH,Conventional,Purchase,196000,556.3867,-270.0918,194.9,78.3867,185.1,98,,0,-3,-267.0918,16
2025-01-01,Donald Scott,6009524098,2025-01-09,OH,Conventional,Cash-Out Refinance,142500,415.1555,-370.3684,50.5,115.1551,175.5004,84,-5,-5,-3,-367.3684,14
2025-01-01,Sarah Thomas,9819786616,2025-01-09,GA,Government,Purchase,770000,177.3117,-70.987,92.7,-9.1883,1,90,1.4,1.4,-3,-67.987,19
2025-01-01,Mark Smith,5172985886,2025-01-09,PA,Conventional,Purchase,450000,326.7889,-119.3333,171.9,30.0889,128,91,-47.1,-47.1,-3,-116.3333,18
2025-01-01,Mary Clark,1164256740,2025-01-06,CO,Conventional,Purchase,17634,-1244.0513,-5.0017,0,-170.5512,,,,-1073.5001,-5.0017,,1
2025-01-01,Jennifer Clark,6338882538,2025-01-06,NV,Jumbo,Purchase,360000,437.7364,-61.2222,45.5,27.2364,365,,,0,-5,-56.2222,4
2025-01-01,Susan Moore,3411959606,2025-01-06,WA,Government,Purchase,459050,752.9142,-49.0912,303.6,17.7142,525.0001,,-93.4001,0,-5.0001,-44.0911,2
2025-01-01,Joseph Anderson,1776930671,2025-01-06,NV,Government,Purchase,392755,911.3961,-56.5335,386.8,16.3962,510.0001,,-0.9001,-0.9001,-5.0001,-51.5334,3
2025-01-01,Barbara Jones,1655068055,2025-01-06,CA,Conventional,Purchase,475000,566.1842,-47.6105,265.5,35.1842,295,,-29.5,0,-5,-42.6105,4
2025-01-01,Karen Williams,1962723974,2025-01-06,UT,Conventional,Purchase,322500,468.9721,-67.7597,130.4,46.5721,292,,,0,-5,-62.7597,3
2025-01-01,Susan Walker,8619240283,2025-01-06,CO,Conventional,Purchase,332010,709.4775,-65.9622,330.8,47.8775,357.6001,,-26.8001,0,-5.0002,-60.962,6
2025-01-01,Elizabeth Walker,6856914300,2025-01-06,NC,Government,Cash-Out Refinance,196377,870.6037,-108.0672,241.5,66.6035,562.5002,,,0,-5.0001,-103.0671,5
2025-01-01,Daniel Jones,4095726140,2025-01-06,MI,Conventional,Purchase,213750,780.1769,-99.6903,339.6,73.3764,312.0005,,27.6,27.6,-5.0002,-94.6901,3
2025-01-01,Sandra Wilson,5993166302,2025-01-06,MI,Government,Purchase,225834,848.2646,-94.6235,367.6,66.064,430.0004,,-7.6999,-7.6999,-5.0001,-89.6234,2
2025-01-01,Elizabeth Torres,973834796,2025-01-06,IN,Jumbo,Cash-Out Refinance,196000,745.5357,-270.0918,303,64.0357,68,238.1,36.2,36.2,-3,-267.0918,6
2025-01-01,Sandra Robinson,8148058130,2025-01-06,WI,Conventional,Purchase,471824,520.1388,-113.9525,260,15.9388,153.0001,103.0001,-5.9001,-5.9001,-3.0001,-110.9524,11
2025-01-01,Michael Nguyen,3849483537,2025-01-06,MA,Conventional,Purchase,498429,328.719,-108.03,165.4,26.7192,128,66.2,-28.8001,-28.8001,-3,-105.03,5
2025-01-01,Kimberly Wright,4491941217,2025-01-06,NJ,Conventional,Purchase,311250,272.4134,-171.193,27,44.4132,158,95.0002,-26,-26,-3.0002,-168.1928,10
2025-01-01,Ashley Sanchez,1389573739,2025-01-06,NJ,Conventional,Purchase,750000,279.6689,-72.8,118.5,17.4689,92.5,52.8,-0.8,-0.8,-3,-69.8,9
2025-01-01,Sarah Wright,4039419721,2025-01-06,IL,Conventional,Purchase,529600,132.0327,-101.8482,98.9,28.1327,143,84,-111,-111,-3,-98.8482,5
2025-01-01,Linda King,4108445001,2025-01-06,MA,Conventional,Purchase,25000,-756.84,-3,0,-100.84,,,,-656,-3,,2
2025-01-01,Richard Smith,937533115,2025-01-06,NC,Conventional,Purchase,5600,-3374.125,-3,0,-445.5179,,,,-2928.6071,-3,,2
2025-01-01,Daniel Perez,2107139750,2025-01-06,AR,Conventional,Purchase,130950,365.7982,-402.7713,36.3,95.8984,169.0004,70,-2.7003,-2.7003,-3.0004,-399.7709,2
2025-01-01,Steven King,753754520,2025-01-06,NC,Government,NoCash-Out Refinance,253293,422.3761,-209.6777,190.4,-11.8242,139.9999,100,1.9002,1.9002,-3.0001,-206.6776,3
2025-01-01,Matthew Thomas,7017048327,2025-01-06,CA,Conventional,Cash-Out Refinance,458850,308.743,-117.0897,98.9,25.6432,115.0001,90.9999,-10.9001,-10.9001,-3.0001,-114.0896,5
2025-01-01,Michael Moore,8898844270,2025-01-06,CO,Government,NoCash-Out Refinance,548432,448.3449,-98.4539,233.9,21.4448,140,77.0001,-12,-12,-3,-95.4539,2
2025-01-01,Joshua Thompson,9861416085,2025-01-06,CA,Conventional,Purchase,400000,487.6535,-133.875,235.5,29.1535,148,100,-12.5,-12.5,-3,-130.875,2
2025-01-01,Betty Thomas,7533232752,2025-01-06,CA,Jumbo,NoCash-Out Refinance,1200000,230.9262,-46.625,137.3,9.5262,54.3,50,-10.1,-10.1,-3,-43.625,6
2025-01-01,Joseph Harris,7354963414,2025-01-06,IL,Conventional,Cash-Out Refinance,108000,545.8509,-487.7222,216.2,105.0509,147.8,60,8.4,8.4,-3,-484.7222,5
2025-01-01,Matthew Jackson,1616585224,2025-01-06,OH,Conventional,Purchase,412339,462.7232,-129.9586,195.5,35.3231,150.0001,109.1,-13.6,-13.6,-3,-126.9586,2
2025-01-01,Linda Sanchez,807670881,2025-01-06,IL,Conventional,NoCash-Out Refinance,266800,544.6471,-199.2144,237.2,53.0469,159,95,0.2001,0.2001,-3,-196.2144,2
2025-01-01,Patricia White,5976781732,2025-01-06,CA,Jumbo,Purchase,1000000,335.4116,-55.35,205.2,4.0116,45,120,-19.4,-19.4,-3,-52.35,6
2025-01-01,John Brown,8169199211,2025-01-06,UT,Conventional,Purchase,240000,626.1567,-221.125,284.5,67.4567,214.8,80,-10.3,-10.3,-3,-218.125,1
2025-01-01,Richard Jackson,6403615881,2025-01-07,CA,Conventional,Cash-Out Refinance,300000,174.146,-3,,-0.0667,,174.2127,,,-3,,2
2025-01-01,James Nguyen,2949757489,2025-01-07,CA,Conventional,Cash-Out Refinance,100000,49.8,-3,,-0.2,,50,,,-3,,2
2025-01-01,Richard Sanchez,1203700045,2025-01-07,CO,Conventional,Cash-Out Refinance,75000,87.7333,-3,,-0.2667,,88,,,-3,,2
2025-01-01,Betty Thomas,1256370508,2025-01-07,CA,Government,Purchase,655000,238.0896,-82.9237,127.6,-12.1104,65,70,-6.2,-6.2,-3,-79.9237,3
2025-01-01,Sandra Taylor,1723771185,2025-01-10,NC,Conventional,Purchase,15000,-1043.7667,-3,0,-160.4667,,,,-883.3,-3,,2
2025-01-01,Thomas Nguyen,5368773897,2025-01-10,NC,Conventional,Cash-Out Refinance,208000,594.9438,-108.5769,269.7,61.3438,121.5,140,1.2,1.2,-3,-105.5769,3
2025-01-01,Andrew Rodriguez,4172535048,2025-01-10,CA,Conventional,Purchase,482603,319.7403,-48.5032,52.4,23.1401,37.4001,220.0001,-6.6,-6.6,-3,-45.5032,3
2025-01-01,Sandra Nguyen,600745245,2025-01-10,CA,Jumbo,Purchase,1252000,406.5853,-20.5399,213.7,6.6853,82,160,-27.9,-27.9,-3,-17.5399,3
2025-01-01,Jennifer Clark,5664785482,2025-01-10,NV,Conventional,Purchase,554800,401.4297,-41.4816,204.1,30.9297,400,,-251.6,18,-5,-36.4816,5
2025-01-01,Matthew Martin,5654697761,2025-01-10,UT,Jumbo,Purchase,255000,643.8133,-84.3725,264,40.2133,339.6,,,0,-5,-79.3725,3
2025-01-01,Daniel Jones,4918033708,2025-01-10,MI,Conventional,Purchase,100250,415.0748,-206.8958,175,32.6733,175.0005,,16.2005,16.2005,-5.0005,-201.8953,1
2025-01-01,Elizabeth Walker,5041489674,2025-01-10,MI,Government,Cash-Out Refinance,160358,878.5156,-131.2177,220.4,85.6153,572.5003,,,0,-5.0001,-126.2176,1
2025-01-01,Robert Taylor,6342123262,2025-01-10,KY,Conventional,Purchase,346750,553.1879,-63.3707,260.3,35.788,287.4999,,-28.8,-1.6,-5.0001,-58.3706,1
2025-01-01,Kimberly Rodriguez,2814805030,2025-01-10,MN,Government,Purchase,486034,599.6438,-110.7085,266.8,15.1438,219.5001,92.5999,2.8,2.8,-3,-107.7085,4
2025-01-01,Sandra Sanchez,4094056821,2025-01-10,PA,Conventional,Purchase,233750,655.3138,-226.9574,278,65.4139,191.8999,78,20.9998,21.0002,-3.0002,-223.9572,7
2025-01-01,Sarah Thomas,7958755961,2025-01-15,FL,Government,Purchase,518472,421.2952,-103.9698,211.2,-4.3048,118,90,3.2,3.2,-3,-100.9698,14
2025-01-01,Barbara Thomas,1573724483,2025-01-15,TN,Conventional,Purchase,492000,540.3589,-109.4024,256.2,23.7589,153,100,3.7,3.7,-3,-106.4024,11
2025-01-01,Sarah King,9382280635,2025-01-15,IL,Government,Purchase,393000,631.0237,-136.2061,301.4,-3.3763,219,112,1,1,-3,-133.2061,7
2025-01-01,Linda Perez,2733867559,2025-01-15,NM,Government,Purchase,272000,628.1276,-195.4632,327.3,-5.7724,238,110,-20.7,-20.7,-3,-192.4632,9
2025-01-01,Michelle Torres,4507303658,2025-01-15,IL,Conventional,Purchase,465000,476.5497,-115.5806,233.3,29.6497,148,105,-19.7,-19.7,-3,-112.5806,22
2025-01-01,Donald Thompson,590196447,2025-01-07,IL,Conventional,Purchase,243000,485.014,-206.786,118.8,66.214,184,120,-2,-2,-3,-203.786,8
2025-01-01,Patricia White,3614860200,2025-01-08,CT,Conventional,Purchase,359000,456.2329,-141.1337,203.4,27.0329,175,90,-19.6,-19.6,-3,-138.1337,4
2025-01-01,Joshua Allen,3557847921,2025-01-08,GA,Government,Purchase,327950,587.5929,-154.2123,263.6,36.9931,275.0002,90,-39.0002,-39.0002,-3.0002,-151.2121,10
2025-01-01,Jennifer Jackson,5064623597,2025-01-08,CT,Conventional,Cash-Out Refinance,231000,456.3775,-217.6753,223.3,69.4775,213,70,-59.7,-59.7,-3,-214.6753,5
2025-01-01,Linda Wright,6724477754,2025-01-08,CA,Conventional,Purchase,765180,278.5486,-67.8082,98.8,17.9485,102.5001,62.7,-1.7,-1.7,-2.9999,-64.8083,2
2025-01-01,Elizabeth Sanchez,3094474161,2025-01-08,TX,Conventional,Purchase,423000,326.095,-120.234,80.3,28.795,170,150,-51.5,-51.5,-3,-117.234,2
2025-01-01,Joshua Ramirez,442021127,2025-01-08,MO,Conventional,Purchase,288000,559.566,-175.1875,187.5,54.066,223,95,,0,-3,-172.1875,3
2025-01-01,Betty Brown,8575088748,2025-01-08,NY,Conventional,Purchase,287000,226.9178,-175.7875,33.5,48.4178,50,104,-4.5,-4.5,-3,-172.7875,5
2025-01-01,Betty Brown,1728899040,2025-01-08,NY,Jumbo,Purchase,600000,225.1012,-85.65,74.2,14.9012,50,104,-9,-9,-3,-82.65,3
2025-01-01,Sarah Gonzalez,336413458,2025-01-08,PA,Government,Purchase,176248,740.8521,-284.3647,299.6,76.7521,289.5,75,,0,-2.9998,-281.3649,4
2025-01-01,Joshua Gonzalez,4392861060,2025-01-08,MO,Conventional,Purchase,422750,404.2736,-120.3035,159,36.8736,185.0001,94.5999,-35.6,-35.6,-3.0001,-117.3034,4
2025-01-01,Ashley Sanchez,26861875,2025-01-06,NJ,Jumbo,Purchase,697520,449.1303,-78.0517,226.7,8.6303,119,99.8,-2.5,-2.5,-3.0001,-75.0516,9
2025-01-01,Betty Brown,7512145952,2025-01-08,NY,Conventional,Purchase,700000,484.1397,-73.8429,206.2,18.1397,50,104,52.9,52.9,-3,-70.8429,5
2025-01-01,Susan Lopez,7878990338,2025-01-08,DE,Government,Purchase,351515,590.8083,-144.075,173.6,44.0081,241.9999,84.0001,23.6001,23.6001,-2.9999,-141.0751,1
2025-01-01,William Young,3944304315,2025-01-08,CA,Conventional,Purchase,607960,321.0824,-84.5679,111.7,16.9825,147,83.9999,-19.3,-19.3,-3,-81.5679,1
2025-01-01,William Anderson,6481263521,2025-01-08,IL,Conventional,Purchase,378100,426.6925,-134.1558,215.1,39.3925,180,78,-42.9,-42.9,-3,-131.1558,4
2025-01-01,Joshua Allen,8922313893,2025-01-06,IA,Government,NoCash-Out Refinance,193965,473.7745,-272.8941,223.7,-9.9255,140,120,,0,-3,-269.8941,6
2025-01-01,Jennifer Flores,1224351437,2025-01-06,IL,Conventional,Purchase,6375,-2935.7961,-2.9961,0,-363.2941,,,,-2572.502,-2.9961,,5
2025-01-01,Thomas Miller,1414852656,2025-01-06,OH,Conventional,Purchase,147750,583.0705,-357.315,186.9,109.3706,135.0003,160,-4.1002,-4.1002,-3.0003,-354.3147,2
2025-01-01,John White,4993686310,2025-01-06,IA,Conventional,Purchase,156000,830.109,-338.5769,372.1,74.809,155,190,19.1,19.1,-3,-335.5769,8
2025-01-01,David Lee,4020027162,2025-01-06,NE,Conventional,Purchase,12000,-1592.55,-3,0,-189.25,,,,-1403.3,-3,,7
2025-01-01,Susan Ramirez,6723645751,2025-01-06,FL,Conventional,Purchase,397500,353.1889,-134.6981,179.2,40.5889,145,80,-45.8,-45.8,-3,-131.6981,10
2025-01-01,Daniel Garcia,3817623579,2025-01-06,FL,Conventional,Purchase,90750,149.5482,-3.0006,,-0.4518,,150,,,-3.0006,,3
2025-01-01,Betty Martinez,2004902954,2025-01-07,TN,Conventional,Purchase,11250,-1727.2177,-3.0044,0,-269.4133,,,,-1457.8044,-3.0044,,1
2025-01-01,Mark Lewis,9175673071,2025-01-08,NC,Conventional,Purchase,270000,354.6352,-196.8889,-12.4,55.0352,187,125,,0,-3,-193.8889,2
2025-01-01,Nancy Perez,5691311315,2025-01-08,NV,Conventional,Cash-Out Refinance,160000,735.8569,-147.875,317.1,101.2569,-91.8,406.3,1.5,1.5,-3,-144.875,1
2025-01-01,Kimberly Hernandez,2746057778,2025-01-08,TN,Conventional,Purchase,364000,303.9341,-66.6813,79.5,-1.3659,50,175.8,,0,-3,-63.6813,2
2025-01-01,William Smith,6512277213,2025-01-08,TX,Government,NoCash-Out Refinance,379278,355.8746,-64.116,178.4,-3.6253,69.8,121.2999,-5,-5,-2.9999,-61.1161,4
2025-01-01,Barbara Garcia,7514693691,2025-01-08,NV,Conventional,NoCash-Out Refinance,402000,199.1846,-60.6617,-0.6,-9.4154,50,159.2,,0,-3,-57.6617,1
2025-01-01,Donald Young,6752114564,2025-01-08,CO,Conventional,Cash-Out Refinance,541600,208.6364,-45.7991,73.7,25.2363,50,59.1001,0.3,0.3,-3,-42.7991,3
2025-01-01,Linda Moore,4886245366,2025-01-08,NC,Government,NoCash-Out Refinance,236275,384.5094,-101.1059,244.3,-8.6907,-51.3999,194.6998,2.8001,2.8001,-2.9999,-98.106,2
2025-01-01,Michael Rodriguez,7026468045,2025-01-08,GA,Government,NoCash-Out Refinance,237755,460.5158,-100.4954,215.4,-11.4845,62.1001,193.5,0.5001,0.5001,-3.0001,-97.4953,5
2025-01-01,Sandra Wright,2900995399,2025-01-08,FL,Government,Purchase,310276,371.2704,-171.7207,224.9,19.7702,100,150,-61.6999,-61.6999,-2.9999,-168.7208,1
2025-01-01,Elizabeth Gonzalez,8759511943,2025-01-21,NJ,Conventional,Purchase,470000,452.7279,-108.5106,211.8,22.0279,117.9,80,10.5,10.5,-3,-105.5106,2
2025-01-01,Robert Torres,2830605237,2025-01-21,NJ,Government,Purchase,283272,834.1054,-178.0613,412.1,11.6051,323.9999,75,5.7002,5.7002,-2.9999,-175.0614,5
2025-01-01,Mary Garcia,6623740771,2025-01-21,NJ,Conventional,Purchase,627475,467.5028,-82.031,217.3,23.2028,147,80,,0,-3,-79.031,7
2025-01-01,Betty Thomas,3290002448,2025-01-21,AZ,Jumbo,Cash-Out Refinance,175000,615.3103,-286.3714,192.3,84.3103,134.5,201.4,1.4,1.4,-3,-283.3714,3
2025-01-01,Thomas Moore,9676390337,2025-01-21,PA,Government,Purchase,146301,747.5177,-341.9587,286.7,100.4176,272.0002,91.0001,-1.3001,-1.3001,-3,-338.9587,4
2025-01-01,Linda Torres,5009571812,2025-01-21,IL,Conventional,Purchase,100000,775.524,-498.9,310.9,146.624,223,95,,0,-3,-495.9,7
2025-01-01,Lisa Allen,941533197,2025-01-21,MA,Jumbo,Purchase,1124000,207.7238,-47.1192,90,14.1238,43,53.4,3.6,3.6,-3,-44.1192,5
2025-01-01,Richard Brown,9190151125,2025-01-21,CA,Jumbo,Purchase,400000,498.412,-126.975,248.4,13.712,99.5,155,-9.1,-9.1,-3,-123.975,5
2025-01-01,Matthew Thompson,4397151806,2025-01-21,FL,Conventional,Purchase,354050,336.5591,-143.0651,90.4,45.3589,150,60,-4.5999,-4.5999,-3.0001,-140.065,3
2025-01-01,Joshua Ramirez,2313512806,2025-01-21,MO,Jumbo,Purchase,399200,199.4201,-127.2234,85.7,23.3199,57.4001,130.1999,-48.5999,-48.5999,-3,-124.2234,2
2025-01-01,Steven Taylor,1332304053,2025-01-21,TX,Conventional,Purchase,660000,174.6474,-78.1364,92.7,18.0474,97.5,24,-28.8,-28.8,-3,-75.1364,2
2025-01-01,Andrew Smith,995626416,2025-01-21,CA,Jumbo,Cash-Out Refinance,507000,260.875,-100.8107,9.9,17.675,129.5,114.2,-5.2,-5.2,-3,-97.8107,3
2025-01-01,Betty Brown,8279575518,2025-01-21,NY,Conventional,Cash-Out Refinance,315000,459.0956,-160.4286,190.2,37.2956,48,104,39.8,39.8,-3,-157.4286,5
2025-01-01,Betty Garcia,4780955668,2025-01-21,SC,Government,Purchase,233689,963.5856,-215.2052,444.4,52.5857,316.9999,95.9998,26.8001,26.8001,-3.0001,-212.2051,1
2025-01-01,Sarah Nguyen,782112236,2025-01-21,CA,Jumbo,Purchase,870000,342.1377,-60,180.2,15.5377,104.5,109.5,-33.8,-33.8,-3,-57,2
2025-01-01,James Clark,4008478348,2025-01-03,KS,Conventional,Purchase,315000,345.7835,-160.4286,97.9,49.0835,173,24,0.9,0.9,-3,-157.4286,3
2025-01-01,Linda Torres,7449917951,2025-01-03,IL,Conventional,Purchase,149625,763.037,-334.4288,331.7,107.337,232.9998,95.0002,-1.9997,-2.0003,-3.0002,-331.4286,3
2025-01-01,Ashley Scott,3327633721,2025-01-03,WA,Jumbo,Purchase,1325000,176.6445,-40.4264,94.5,7.7445,58,56.6,-20.1,-20.1,-3,-37.4264,3
2025-01-01,Mark Walker,9505663778,2025-01-08,TX,Conventional,Purchase,274500,625.87,-193.7104,284.2,57.27,179,105,0.2,0.2,-3,-190.7104,3
2025-01-01,Susan Harris,5650529933,2025-01-08,NE,Government,Purchase,235161,375.8468,-225.6135,200,43.2465,110,119.9999,-48.6998,-48.6998,-3.0001,-222.6134,4
2025-01-01,Emily Torres,1378251248,2025-01-08,HI,Jumbo,Cash-Out Refinance,1185000,276.5597,-47.1772,288.4,-211.9403,94,82.7,11.7,11.7,-3,-44.1772,6
2025-01-01,Ashley Moore,8011105658,2025-01-03,TX,Conventional,Purchase,260000,582.4758,-193.7308,233.9,59.5758,199,90,,0,-3,-190.7308,2
2025-01-01,Elizabeth White,9114531714,2025-01-08,MD,Conventional,Purchase,94500,14.1862,-3,38,66.7862,,,,-90.6,-3,,4
2025-01-01,Christopher Harris,1853256247,2025-01-08,PA,Conventional,Purchase,310250,585.6485,-171.7351,270.2,41.2487,158,104.9998,5.6,5.6,-3.0002,-168.7349,7
2025-01-01,Mary Garcia,4701206209,2025-01-03,NJ,Conventional,Purchase,210000,673.28,-239.1429,316.2,69.68,233,80,-12.8,-12.8,-3,-236.1429,2
2025-01-01,Donna Smith,1193233755,2025-01-08,AR,Conventional,Purchase,160000,687.51,-330.1875,287.4,103.21,192.9,85,9.5,9.5,-3,-327.1875,5
2025-01-01,James Robinson,8654622194,2025-01-08,IN,Conventional,Cash-Out Refinance,81000,415.3803,-649.2963,66,151.9803,196,75,-36.8,-36.8,-3,-646.2963,3
2025-01-01,Jessica Allen,9282076698,2025-01-08,WA,Government,Purchase,531643,561.9746,-101.4682,284.2,19.7747,199.2999,112.9,-27.1,-27.1,-2.9999,-98.4683,4
2025-01-01,Michelle Torres,1782437251,2025-01-08,IL,Conventional,Purchase,287200,414.2598,-185.2772,163.7,55.36,101,105,-5.4001,-5.4001,-3,-182.2772,24
2025-01-01,James Jackson,5541012754,2025-01-08,TX,Conventional,Purchase,783016,334.5083,-69.8568,156,14.4083,92.5,55.2,8.2,8.2,-2.9999,-66.8569,2
2025-01-01,Susan Hernandez,2122878170,2025-01-07,TX,Jumbo,Purchase,820000,449.9212,-63.0976,217.1,15.8212,119,97.6,0.2,0.2,-3,-60.0976,3
2025-01-01,James Martinez,1954664792,2025-01-07,FL,Jumbo,Purchase,273750,350.6351,-183.0185,175,0.6349,,175.0002,,,-3.0002,-180.0183,3
2025-01-01,Anthony Hill,2976493741,2025-01-07,CA,Government,Purchase,705127,404.0289,-72.8881,208.5,18.829,148,71.9999,-39.9,-3.4,-3,-69.8881,3
2025-01-01,Sandra Martinez,4030503496,2025-01-08,WI,Conventional,Purchase,142500,649.5288,-370.3684,265.9,107.8288,179,84,6.4,6.4,-3,-367.3684,5
2025-01-01,Joshua Lopez,6438556246,2025-01-08,TN,Jumbo,Purchase,1200000,477.8162,-46.625,294.5,6.5162,82,75,9.9,9.9,-3,-43.625,5
2025-01-01,Donald Nguyen,4482952018,2025-01-07,CA,Conventional,Purchase,430000,203.1286,-117.6047,82.8,37.5286,171,60,-148.2,0,-3,-114.6047,3
2025-01-01,Mark Jones,2385860052,2025-01-07,IL,Conventional,Purchase,419900,479.9047,-120.9328,208.1,36.8047,166,77,-8,0,-3,-117.9328,2
2025-01-01,Steven Jackson,6464187140,2025-01-07,IL,Jumbo,Purchase,868000,295.8964,-60.0507,142.4,14.2964,43,100.2,-2,-2,-3,-57.0507,4
2025-01-01,James Miller,1470836945,2025-01-08,NM,Conventional,Purchase,2000,-10208.75,-3,0,-1883.75,,,,-8325,-3,,2
2025-01-01,Michelle Harris,5119342628,2025-01-09,OK,Government,Purchase,181000,656.9746,-124.326,355.3,-21.9254,172,250,-49.2,-49.2,-3,-121.326,1
2025-01-01,Mark Sanchez,7007165349,2025-01-09,GA,Government,Purchase,235653,472.6449,-96.1881,75,54.4445,100,100,71.6002,71.6002,-3.0002,-93.1879,3
2025-01-01,Linda Walker,1273959064,2025-01-07,IL,Conventional,Purchase,380000,519.724,-133.3158,236.3,42.424,171,70,,0,-3,-130.3158,8
2025-01-01,Christopher Gonzalez,1859178410,2025-01-09,FL,Government,Purchase,286020,543.2144,-79.7779,280,-6.0856,149.5,170,-25.1,-25.1,-3.0001,-76.7778,3
2025-01-01,Karen Allen,1384050382,2025-01-09,MA,Conventional,Purchase,806250,351.7418,-67.9303,176.3,15.7418,68.5,84,3.6,3.6,-3.0001,-64.9302,4
2025-01-01,Anthony Gonzalez,1117634425,2025-01-21,MD,Jumbo,Purchase,2000000,63.7724,-29.175,-37.5,25.2724,50,26,,0,-3,-26.175,5
2025-01-01,Michelle Torres,5611749861,2025-01-21,IL,Conventional,Purchase,172500,489.0429,-306.4783,231.8,84.1426,156.9003,105,-44.4,-44.4,-3,-303.4783,11
2025-01-01,Sarah Thomas,9806730090,2025-01-21,MI,Government,Purchase,366500,307.6181,-145.8377,156.5,-6.382,65.5001,90,1,1,-3,-142.8377,16
2025-01-01,Christopher Robinson,6696631266,2025-01-21,NJ,Jumbo,Cash-Out Refinance,500000,486.76,-107.7,178.8,24.36,129,145,4.8,4.8,-3,-104.7,6
2025-01-01,Michael Jackson,1277444492,2025-01-21,MN,Government,Purchase,221546,421.3786,-239.2938,150,36.3785,135,130.0001,-15,-15,-2.9998,-236.294,3
2025-01-01,Margaret Garcia,6228078270,2025-01-21,NJ,Jumbo,Cash-Out Refinance,1100000,168.2365,-50.5909,88,6.3365,59,63.3,-24.2,-24.2,-3,-47.5909,10
2025-01-01,James Miller,7625144176,2025-01-08,NM,Conventional,Purchase,10000,-1987.06,-3,0,-322.06,,,,-1665,-3,,2
2025-01-01,Jennifer Hill,3567231460,2025-01-21,NC,Conventional,Purchase,300000,410.2123,-177.5,133.4,43.0123,123,110,0.4,0.4,-3,-174.5,5
2025-01-01,Andrew Rodriguez,8567768091,2025-01-21,OH,Conventional,Purchase,247000,507.985,-214.9433,236,53.985,181,83,-23,-23,-3,-211.9433,8
2025-01-01,Sandra Anderson,4326687854,2025-01-21,OH,Conventional,NoCash-Out Refinance,170500,543.8009,-310.0381,232.7,74.0006,198.3003,30,4.4,4.4,-3,-307.0381,3
2025-01-01,Jennifer Wilson,5798852180,2025-01-21,CA,Government,Cash-Out Refinance,529100,665.9949,-101.9416,291,5.4948,222.5001,140,3.4999,3.5001,-3,-98.9416,9
